time,marseille_blh,marseille_d2m,marseille_skt,marseille_sp,marseille_ssrd,marseille_t2m,marseille_tcc,marseille_tp,marseille_u10,marseille_v10,brest_blh,brest_d2m,brest_skt,brest_sp,brest_ssrd,brest_t2m,brest_tcc,brest_tp,brest_u10,brest_v10,london_blh,london_d2m,london_skt,london_sp,london_ssrd,london_t2m,london_tcc,london_tp,london_u10,london_v10,berlin_blh,berlin_d2m,berlin_skt,berlin_sp,berlin_ssrd,berlin_t2m,berlin_tcc,berlin_tp,berlin_u10,berlin_v10
2012-02-03,440.36844,265.37668,273.92822,98900.805,10476032.0,271.98337,0.24586742,0.0007863045,2.686725,-4.8699856,725.3164,269.74313,276.93497,103135.51,6886592.0,275.5505,0.6362178,0.0,-2.6007912,-2.4228828,520.60803,266.3212,271.3956,103106.68,6460416.0,271.1392,0.49007162,0.0,0.3205954,-2.4404202,356.47,260.51706,263.81943,102878.51,3753984.0,262.97693,0.65094376,0.00030565262,1.5593243,-0.6088772
2012-02-04,398.31693,261.4952,274.08084,99300.97,9916224.0,271.30814,0.7017746,0.00011968613,1.5782,-4.493959,511.17892,274.8074,278.32767,102946.93,3395200.0,278.26956,0.9371567,0.007742405,1.7815691,1.2657255,394.718,268.51474,271.63553,102780.47,5132608.0,271.05966,0.6937294,0.003563881,-0.50285465,1.9749947,234.41331,258.9866,260.4157,103181.88,6262400.0,260.9804,0.2751948,0.0,1.5270119,-2.0005505
2012-02-05,329.89905,265.23398,275.17398,99601.35,6916416.0,272.14163,0.775692,0.00080251694,0.70055455,-2.771499,959.6882,277.26913,281.03052,102268.48,7391744.0,281.59152,0.84432346,0.0023312569,1.5887381,-6.412083,255.80531,273.30518,273.58008,101931.85,3522048.0,273.804,0.9833539,0.005842209,-0.0070463815,0.89122075,263.34958,257.3903,259.64682,103148.19,4545856.0,259.39246,0.5433057,0.0,-1.2132231,-0.5889632
2012-02-06,418.22592,261.2509,273.76532,99173.03,11532992.0,271.9413,0.07821401,0.0,2.3052375,-5.2144866,223.9655,278.8011,280.63104,102621.91,1589376.0,280.7109,0.9957263,0.0007901192,-0.42205748,-0.83452225,101.845695,274.29947,274.24808,102501.28,2198016.0,274.92462,0.9882838,0.0011529922,-0.21242206,0.0032463074,231.36653,253.09389,256.07236,103244.41,7338240.0,256.63248,0.003007253,0.0,-1.4032587,-1.6463712
2012-02-07,340.64124,260.45267,273.96304,98650.836,11797376.0,271.77994,0.35506567,0.0,2.0559776,-5.2384057,551.41986,274.85007,279.15283,102991.79,8980928.0,278.41245,0.40111923,6.246567e-05,-3.5271118,-1.0845566,514.5345,269.7013,272.07822,103185.414,3815488.0,272.71402,0.7637456,0.00017118454,-2.3448608,-1.174848,465.13602,258.894,261.26016,103357.75,5313664.0,261.80917,0.9146169,0.00015068054,-2.306612,-2.5152614
2012-02-08,213.98712,263.4689,274.87808,99519.66,10595008.0,272.68692,0.33464432,0.0,2.3200676,-3.4581745,1005.409,272.37216,278.2264,103113.87,3543936.0,276.77817,0.9162483,0.0,-4.4434414,-3.988163,704.2554,269.22525,272.05966,103278.195,3347264.0,272.58325,0.91825104,0.0,-2.2093513,-3.4079628,406.172,262.47437,264.96054,103406.57,6159168.0,265.7474,0.6631711,0.0,-1.3902594,-1.8959593
2012-02-09,315.5996,265.1445,275.5679,99458.99,12105856.0,273.97946,0.21605428,0.0,2.956239,-4.4146066,527.7507,273.71683,278.54462,103171.66,4333120.0,277.19324,0.9044927,0.0,-2.1283963,-1.6189524,306.17252,270.33167,272.8725,103113.99,3390784.0,272.49118,0.9828288,0.0017876625,-0.2989286,-0.7030589,689.2767,265.20447,268.10663,102759.03,4861312.0,267.7534,0.8720487,0.0018715858,-1.2570177,-2.838028
2012-02-10,458.3289,264.66,275.11646,99163.23,5979328.0,273.19586,0.6690534,0.0018825531,1.9666659,-4.5443416,313.6935,274.01956,277.38428,102770.77,1829504.0,276.3167,0.9955241,0.0038805008,-1.9854418,1.9066677,594.35236,269.00555,272.3033,103004.69,5310784.0,271.79092,0.86619186,0.00049972534,-2.2700284,0.759044,375.97214,259.91196,264.11734,103507.44,7243520.0,263.11945,0.70600003,0.0,-1.5914396,-1.2833551
2012-02-11,360.19345,262.24396,274.25885,99160.414,11357888.0,271.30435,0.4974289,0.0,1.8753275,-3.350404,470.7898,268.10568,275.527,102760.086,9817856.0,273.21783,0.13602574,0.0,-3.5226219,-0.046611786,280.4825,266.42047,269.75226,102852.125,6393024.0,268.69016,0.55707043,0.0,-0.6774883,-1.400453,230.58148,260.0139,262.52072,103041.875,6658880.0,262.84674,0.51999664,0.0,-1.0636374,-0.29762903
2012-02-12,391.53723,263.2806,274.40555,99311.41,9868800.0,271.5624,0.28253937,0.0,1.7264849,-2.80564,558.1674,273.59018,277.45847,102939.945,4778816.0,277.13263,0.6805331,0.0009832382,-1.2373009,-3.7727623,250.4096,271.60278,272.07947,102641.49,2470720.0,272.79825,0.84245044,0.00024271011,1.4490598,-1.9293785,294.92523,261.29077,263.92908,102318.03,7461696.0,264.23386,0.8275706,7.9631805e-05,2.4024696,1.7230467
2012-02-13,346.1027,262.5449,274.90134,99286.914,12761024.0,272.80453,0.16053772,0.0,2.038257,-3.4761162,828.58185,277.77682,280.08575,102507.21,5936512.0,280.93085,0.7172902,0.0016021729,0.8436362,-6.246624,628.82404,275.4587,275.59308,101940.586,2593984.0,276.78183,0.8748436,0.0006146431,2.5379722,-3.0775158,288.30063,269.3062,270.5756,101325.21,3676864.0,271.341,0.9495519,0.00031614304,1.9408041,-0.13460414
2012-02-14,482.13,266.96738,276.89474,98996.74,12277824.0,276.1716,0.4564209,0.0,1.2587382,-2.5616634,1000.3071,277.184,280.91238,102278.41,7328960.0,281.43253,0.87951785,0.0,-0.8182475,-6.9600196,860.841,275.23917,277.59427,101664.37,5926784.0,278.91055,0.98380023,0.0,2.5524395,-4.467588,455.2368,269.6957,271.77762,100499.12,4507072.0,271.87222,0.86203384,0.0014081001,1.5804749,2.445254
2012-02-15,1074.271,272.07492,278.22104,98919.66,12685760.0,279.2372,0.08712387,0.0,5.9312973,-7.6327567,1021.00275,277.77545,281.43668,102494.695,5196224.0,282.2766,0.78772354,5.054474e-05,0.14996593,-7.4413505,865.6512,277.00357,279.6613,101743.945,6844288.0,281.16357,0.77662915,0.0,3.652692,-4.294703,1408.9845,270.7551,273.8524,99164.07,6729856.0,275.18417,0.7737643,0.004473686,5.6151757,-4.287542
2012-02-16,543.2752,272.68454,279.9303,98944.414,13099072.0,281.45172,0.00020345052,0.0,1.3295561,-3.4793408,880.9289,276.6948,281.23874,102588.25,7176640.0,282.20724,0.7156957,0.0,0.57292366,-4.6688347,588.1789,276.40115,278.9579,101960.29,6427136.0,280.61642,0.7021446,0.0,3.2886627,-1.3427442,563.6294,269.43436,273.31384,101132.625,7292352.0,273.95807,0.6404991,0.002696991,2.7043526,-0.62798184
2012-02-17,221.5675,272.46658,279.09457,99656.47,13102784.0,279.81784,0.027484894,0.0,1.0857207,-1.4063066,464.01804,280.61008,282.15717,102245.805,5496512.0,282.91885,0.9603017,0.0,2.600003,-1.4890295,460.65085,280.0347,280.8864,101542.43,2241728.0,281.7216,0.98655444,5.2928925e-05,3.521878,0.9391117,739.9139,275.855,276.23636,100923.18,3185600.0,277.2805,0.9125226,0.00475502,4.893745,-1.2401282
2012-02-18,269.06598,272.85855,278.46207,99519.93,13287168.0,278.5311,0.0027325947,0.0,1.4634653,-0.29086876,913.165,279.68918,281.63403,101356.13,5389952.0,282.19183,0.9026235,0.0035009384,4.953008,0.8607833,1107.1989,277.2691,279.5298,100479.305,3961600.0,280.2698,0.7600339,0.0026669502,5.898361,2.0984542,479.76648,276.0253,276.82056,100744.055,2127680.0,277.64975,0.99958295,0.0002989769,2.1969044,2.867131
2012-02-19,459.92847,273.65457,279.68857,99331.945,13172160.0,279.81656,0.034187317,0.0,2.1219823,-2.590966,885.5821,273.6658,279.82413,102200.445,9918016.0,279.74576,0.33667374,0.0,0.73221177,-4.6080556,840.293,270.17044,274.71274,101617.57,9232768.0,275.7982,0.11688995,0.0,3.3736098,-2.668969,834.8295,274.29388,276.04703,100514.87,6570304.0,276.65225,0.66149265,0.0012125969,4.819085,1.4670175
2012-02-20,365.45886,271.07956,278.96463,99587.695,10411712.0,279.3667,0.33695602,0.0022115707,1.7575105,-3.4271126,435.9094,274.16296,278.98947,102750.445,9635968.0,279.01358,0.73934937,0.0,0.23911858,1.2263705,460.03958,270.9998,275.0531,102400.695,8054080.0,275.86905,0.6729698,0.0,2.5324535,2.5577915,726.28174,270.56766,273.38416,102324.28,7710720.0,274.2933,0.5053215,0.0,3.8420646,0.2872022
2012-02-21,278.52963,272.60898,279.4855,100136.02,13684928.0,279.54132,0.18407948,0.0,0.74984235,-1.2353426,607.8968,275.32626,280.38184,102559.56,10136320.0,280.69,0.4857839,0.0,1.0698293,3.8871753,673.3838,277.28665,279.59116,102095.73,7126912.0,280.6625,0.6403427,0.0,3.9179332,2.587859,634.139,272.5893,274.1957,102019.35,2409088.0,274.50534,0.9413325,0.004016876,4.367315,2.7587574
2012-02-22,178.6454,271.1581,279.90527,99929.555,14354752.0,280.50436,0.0,0.0,0.81639796,-2.0336888,584.299,278.79996,281.27286,102286.93,4919040.0,281.88766,0.99864703,0.0053887367,3.7001057,5.058596,752.4553,279.1761,280.27426,101612.47,3502016.0,281.1109,0.9958547,0.0009493828,4.4781003,5.0456977,672.9162,275.8404,278.01743,101834.805,6792896.0,279.10406,0.92229587,0.00010538101,3.855013,2.682579
2012-02-23,176.48174,270.89694,280.66824,99828.445,14729024.0,281.9395,0.07520803,0.0,0.39490572,-1.4863669,335.67966,283.23132,283.5002,102307.695,5936384.0,283.67316,0.98084515,0.0,3.5243409,0.064048134,517.50256,283.213,284.4474,101531.62,5276672.0,284.95953,0.81580734,0.0,4.683521,0.5532653,922.76825,278.08084,279.06546,100852.24,3622912.0,280.3054,0.96507263,0.0031719208,6.2299075,1.3811868
2012-02-24,130.35352,274.5002,281.60794,100036.5,14456512.0,282.50967,0.08342743,0.0,-0.73119354,0.15347862,250.66081,282.30743,282.7927,102502.71,5562944.0,282.9213,0.99969226,0.0005784035,1.4242426,-0.06604449,556.41864,281.50632,283.26932,101949.336,4127296.0,283.41974,0.98526126,0.0,4.08741,0.1581173,1091.4316,281.34225,281.67093,100945.46,1521728.0,282.923,0.97355396,0.0030260086,6.7496414,-0.22729938
2012-02-25,195.34093,277.39307,282.54193,99505.25,12742720.0,282.50775,0.39033508,0.0,0.47924295,-0.048346836,324.73154,282.26782,282.7252,102317.914,6222208.0,283.0037,0.98775357,0.0016117096,-0.31087747,-2.9723377,411.25757,276.3706,280.2518,101979.46,7668416.0,280.3575,0.4970665,0.0,1.5477651,-1.5446033,1233.307,274.69424,277.8619,100997.125,5952192.0,278.86923,0.61562985,0.0003414154,7.3003287,-1.5747547
2012-02-26,378.58182,275.78128,282.50565,98887.15,15005696.0,283.64633,0.040683746,0.0,1.2133579,-4.006588,426.436,279.4498,282.2909,102307.4,9589312.0,282.05136,0.8522975,0.0,-0.5179246,-1.7344526,280.52454,276.52206,279.03943,102039.44,8003584.0,279.4661,0.60270816,0.0,1.3186232,-0.098913826,724.4776,270.36185,275.64368,101363.98,9809920.0,276.30536,0.36340204,0.000854969,2.3690789,-3.2719688
2012-02-27,293.57693,274.1896,281.93918,99591.18,14827776.0,282.14267,0.28996912,0.0,0.17403412,-0.8315697,229.57954,279.6732,281.52658,102212.09,5327104.0,281.48007,0.90137225,0.0008158684,1.1247177,0.6877988,493.9207,279.6901,280.66946,101708.76,2971264.0,281.28827,0.98993176,0.0012831688,3.4804306,1.365045,363.97018,271.6647,274.4705,101672.26,7446400.0,274.20526,0.6947772,0.002732277,2.4022243,0.47120538
2012-02-28,234.3017,275.72726,281.90988,99760.25,15231424.0,281.8744,0.050173443,0.0,0.31057867,0.31844267,207.4267,280.67615,282.64255,101974.875,8935360.0,282.5532,0.7194112,0.0,-0.36788812,0.8553079,296.46576,282.0793,283.06833,101624.164,3873088.0,283.30554,0.9996249,0.0,2.2281811,0.41064644,660.9345,279.93567,279.5868,101000.086,1332864.0,280.65842,1.0,0.0033278465,5.333609,-0.8548158
2012-02-29,220.21248,275.21365,282.53055,99611.9,15352000.0,282.78726,0.08298365,0.0,1.2149004,-0.16638501,167.55104,280.08597,281.68494,101782.73,12979520.0,282.57797,0.16957474,0.0,-0.7569421,1.9077524,283.44165,281.32327,282.58377,101687.15,3236224.0,282.98648,0.95369464,0.0,1.3115393,1.6433073,444.28018,281.8681,281.63596,101480.35,2492224.0,282.6085,1.0,0.00013160706,3.0869706,-1.5553824
2012-03-01,185.0349,278.29807,283.1379,99855.0,15335424.0,283.46094,0.011246999,0.0,-0.8490308,0.76884776,140.2172,280.95865,281.6449,101935.96,10168064.0,282.15323,0.89585114,0.0,-1.8588778,-1.6576658,168.88646,279.58527,282.12894,101837.29,9472128.0,281.42368,0.6796939,0.0,0.90975827,-0.84455556,542.67554,280.8295,281.255,101724.71,2740352.0,282.2169,0.99577457,8.678436e-05,3.3739917,-0.64631337
2012-03-02,174.7462,279.65155,283.01706,100094.35,15213376.0,283.08542,0.13990402,0.0,0.4477965,0.8199889,317.73578,281.16034,282.9037,101686.1,8352384.0,282.45425,0.87251025,0.00050115585,-1.7364889,2.2365742,270.48056,277.96786,280.08963,101774.85,8092608.0,279.2971,0.96684647,0.0,-2.0549705,-0.47053847,416.1368,276.85947,278.5155,102081.15,3577024.0,278.99313,0.88193893,0.00013160706,1.492108,-1.9353822
2012-03-03,295.17,279.88284,283.66434,99850.24,12920320.0,283.53314,0.74737674,7.200241e-05,0.8607705,0.6724765,862.5268,281.22708,283.3839,101431.445,12096000.0,284.03323,0.8213196,0.0024061203,4.1651325,4.157299,628.8523,279.20178,281.3372,101119.32,6213440.0,282.0272,0.6537412,0.0001540184,1.7004923,3.5990715,321.9825,270.1847,275.2593,102214.24,10910848.0,275.66342,0.7927806,0.0,-2.856067,0.6707675
2012-03-04,425.97647,279.81155,284.15372,99472.93,14259968.0,284.14948,0.71606827,0.00029325485,0.40732956,0.08786074,1147.6041,277.33212,281.5969,101480.93,10715392.0,281.61472,0.59751636,0.009253025,3.188254,-2.5981743,765.4765,277.3244,277.80182,100868.13,1872448.0,278.75177,0.9663658,0.013121605,2.3527234,0.03972435,450.27335,269.17978,275.2507,101823.055,9088576.0,275.98566,0.64073306,0.0,-4.3177276,1.2889513
2012-03-05,1229.0726,270.82822,281.98828,99258.086,17232256.0,281.86066,0.08568064,8.2969666e-05,6.5657287,-7.8895035,1063.182,275.44238,281.25,102397.664,12100160.0,281.00412,0.4628614,0.0006251335,4.0093727,-4.8051934,1347.984,272.48526,277.99902,101335.336,8520704.0,278.71515,0.8068631,0.0,5.040297,-6.255918,467.67416,267.67203,274.62622,101628.46,11684224.0,275.3212,0.6558812,0.0,-4.4584413,1.3427149
2012-03-06,946.74194,270.8505,282.0324,99165.945,13728704.0,281.2295,0.4295527,0.0,3.7119064,-5.051678,671.4399,275.39102,281.47275,102176.03,11536832.0,280.683,0.825325,0.0,1.5616379,-0.61832875,589.4138,274.103,277.71738,101728.695,6436416.0,277.79385,0.81475574,0.0,1.3524908,-1.8165302,452.1326,266.43814,273.1784,102295.82,12178368.0,273.18814,0.50687915,0.0,-3.301318,0.5525697
2012-03-07,412.83023,272.86172,282.28207,99853.664,17008064.0,281.72482,0.27496466,0.0,1.7756163,-0.65105563,1062.7573,278.9651,282.40796,101811.71,6735552.0,282.70636,0.75865173,0.0023627281,5.460838,0.47972235,929.1115,276.7692,278.84262,100968.664,3812864.0,280.0759,0.6658821,0.0034861565,4.2146626,2.1666527,370.5256,267.7924,274.23276,101677.586,12156992.0,274.53702,0.65782803,7.6293945e-05,-2.2468445,2.603583
2012-03-08,862.47485,273.0419,283.44382,99402.01,15709312.0,283.73508,0.31114578,0.0,2.95098,-4.870214,756.8239,277.24664,281.97244,102875.18,11833536.0,282.04977,0.7960739,0.0,2.56833,-2.3878734,637.8759,274.757,279.23288,102271.43,9202112.0,279.66983,0.5924759,0.0,3.3798943,-0.5761464,451.49832,274.48297,275.301,101407.76,3520576.0,276.28976,0.7768962,0.0037937164,2.1032016,-0.746638
2012-03-09,478.6354,272.00888,282.3115,100319.0,10149056.0,283.02158,0.4206759,0.0,0.47786713,-2.3699505,366.55728,279.18417,281.5471,103176.336,11817152.0,281.6666,0.5523262,0.0,1.4705836,1.7037392,621.94794,278.5307,280.876,102679.54,6319232.0,281.56918,0.92887497,0.00025129318,3.675743,1.8931109,432.28647,273.36655,276.71097,102794.5,10981952.0,277.5638,0.7306824,0.0,2.9767277,0.7883339
2012-03-10,324.4078,271.68683,283.371,100254.99,17836800.0,283.08585,0.090455376,0.0,0.7223161,-1.3176861,300.00677,280.9465,282.18506,103304.99,13228928.0,282.88736,0.6081276,6.723404e-05,-0.13612302,-2.0936463,578.24115,281.42258,283.6263,102864.12,5421760.0,283.93317,0.9773445,0.0,3.048488,-1.0955588,738.913,277.50357,279.5541,102269.695,2166336.0,280.97818,0.9392967,0.0016932487,4.3333187,1.0984516
2012-03-11,244.05762,272.86456,284.1392,99651.88,17738688.0,283.89975,0.23204677,0.0,0.2915319,-0.6815879,483.9977,281.15842,282.96225,103117.34,9574592.0,282.56137,0.8684845,0.0,-2.6436894,-3.0577679,320.06543,280.06882,282.24628,102904.76,8938944.0,282.51865,0.52776337,0.0,1.2121454,-1.6623821,1084.9795,276.87515,280.27084,101994.51,7267328.0,280.95557,0.88530856,0.00017118454,4.135689,-2.9903038
2012-03-12,230.57799,274.18713,285.64612,99591.664,18171008.0,285.9859,0.011952718,0.0,1.4778099,-1.5463396,295.99466,280.61218,283.1764,102687.414,14020544.0,282.6782,0.40370688,0.0,-3.809747,-1.8452492,219.54413,279.1116,281.1239,102706.164,13803072.0,280.4964,0.27380753,0.0,-0.027520498,-1.6125017,868.8071,278.9158,280.44583,101870.164,3515008.0,280.96994,0.98947906,0.0001244545,4.137193,-2.3490334
2012-03-13,275.074,278.68954,286.0816,99797.47,18217472.0,286.3201,0.009916942,0.0,-0.782032,0.59709615,255.84221,280.3391,283.14053,102449.18,13429824.0,282.52997,0.32507578,0.0,-4.453785,-2.2918198,249.93596,278.83838,281.22012,102660.84,7586240.0,280.04965,0.9746844,0.0,-0.95211667,-0.5141099,788.3448,278.0533,280.22736,102186.22,4037888.0,280.71762,0.99573517,0.0,4.1484284,-1.6999416
2012-03-14,205.87596,279.09384,285.25418,100106.09,18273024.0,284.5948,0.03121821,0.0,-0.9535859,0.67510605,195.74055,280.4832,283.45682,102075.51,16105856.0,282.84406,0.07981745,0.0,-2.3538544,-0.4734942,328.43326,276.9594,280.03928,102348.805,9686784.0,279.18423,0.60191345,0.0,-1.4126517,0.7204755,694.80566,276.45175,279.5195,102250.01,4467072.0,280.2735,0.8557841,5.5789948e-05,3.4654,-1.6980629
2012-03-15,154.32057,279.75232,284.4817,100312.24,15934912.0,283.36465,0.20814641,0.0,0.44912657,0.771836,307.2216,280.0552,282.00342,101864.445,10135488.0,281.80222,0.7154363,0.0,1.8226618,0.7360287,283.4013,278.52054,280.96378,101668.03,12981632.0,280.4024,0.5103124,0.0,0.2713922,1.7186133,368.60703,275.71008,278.9581,102259.16,7230336.0,279.127,0.7126567,0.0,1.0094293,1.2281348
2012-03-16,255.61131,279.72876,284.85608,100314.59,17655232.0,284.2547,0.25100836,0.0,-1.4421196,1.5613867,667.0202,279.7434,282.67737,101403.51,9634624.0,282.6219,0.98213834,5.9127808e-05,2.498595,3.4337826,767.7155,278.16318,281.35242,101114.18,7807296.0,281.58713,0.9843356,0.0,2.8219185,2.5840511,182.34047,276.08585,280.43445,101443.63,14433408.0,281.96075,0.01896286,0.0,1.019998,1.952907
2012-03-17,599.5251,280.26257,284.24625,99890.555,11217088.0,284.7932,0.76788074,0.0011982918,-4.725508,1.675417,639.08234,279.77078,282.1014,100799.555,10324160.0,282.0686,0.8038788,0.008527756,3.212073,2.4832375,564.14484,279.95447,281.05942,100518.63,4941760.0,281.40552,0.9607353,0.00619936,1.7294884,3.387209,251.12923,278.70847,282.68066,100946.59,14539520.0,284.08032,0.19230525,0.0,0.8295453,0.414512
2012-03-18,562.1701,281.6213,284.52646,99635.35,11553152.0,284.29718,0.7450002,0.0036492348,-1.5772133,3.0913932,660.8133,277.1,281.02533,101288.81,14598464.0,280.5716,0.69923276,7.43866e-05,0.21384303,-3.6550667,431.5399,276.5549,278.9163,100953.35,11422784.0,278.65607,0.5458476,0.0016613007,1.6139082,-1.418169,669.65186,278.90558,282.54648,100769.4,12156224.0,283.06174,0.7371483,0.002263546,2.2063968,1.249637
2012-03-19,805.33453,274.23645,283.12827,100008.16,19726272.0,282.7336,0.0077692666,0.0,3.9644954,-2.7256165,766.4804,276.02658,281.71518,102838.945,16570816.0,281.5711,0.16575368,0.0,0.63022614,-3.3212383,561.27203,274.42752,279.1959,102410.57,12361024.0,279.30157,0.2115504,0.0,2.6038997,-0.32896933,910.62885,272.72464,279.78842,101897.91,14733824.0,280.16827,0.3693962,0.0,4.733213,-0.8297017
2012-03-20,775.6565,276.36536,283.53107,100443.06,15545728.0,283.42435,0.56058246,0.0012402534,-2.3640683,0.20567131,454.5107,277.73392,281.78775,103060.02,16306816.0,281.6767,0.42526755,0.0,-0.25469336,-1.3237883,439.15393,277.47806,280.76837,102686.27,10519168.0,281.3305,0.3994573,0.0,2.7365177,0.25449944,662.34143,274.98386,280.6271,102573.02,14065728.0,281.11966,0.3188807,0.0,4.0030785,0.89585686
2012-03-21,868.4758,278.52823,286.10202,100292.02,15248384.0,287.63916,0.66497165,0.00018072128,-6.3781695,1.4050312,641.6399,279.0482,282.7244,102349.15,13610240.0,282.69473,0.8260956,0.0023026466,-4.3219357,-1.952228,393.54092,278.03818,281.88522,102623.44,14270208.0,282.41446,0.25337982,0.0,-1.6833452,-1.0447165,467.52792,279.9938,282.98386,102794.06,7401792.0,283.8575,0.8654569,0.0,3.1466515,-0.48665175
2012-03-22,917.1162,276.6179,287.12637,100014.74,16283520.0,288.29147,0.66933185,0.0,-5.9000072,1.860066,440.21262,281.5989,283.3539,101691.53,13838656.0,283.43143,0.62279004,0.0053420067,-1.3263988,2.4360344,367.8298,278.1802,282.90787,102139.445,15748608.0,283.15628,0.46442413,0.0,-4.2405834,-0.8538011,359.4574,278.93405,283.13312,102648.49,14096512.0,283.42575,0.17578506,0.0,1.214332,-1.1982836
2012-03-23,703.81854,278.95773,285.39203,99896.48,13406144.0,286.51013,0.56407803,0.001537323,-2.9847305,1.2774855,401.82108,280.45798,284.0385,101761.31,17371776.0,284.83572,0.6686223,0.0,-2.9771621,2.4553013,298.4279,279.95865,283.82465,101896.81,15483136.0,284.17093,0.44648233,0.0,-1.426218,-0.047994614,302.96432,278.70905,282.89682,102167.31,15242112.0,282.86853,0.011744182,0.0,-0.30768776,-1.5552374
2012-03-24,412.4476,278.9318,286.9025,99791.84,20016768.0,286.42715,0.088476814,0.0,0.57670975,-0.45062003,521.6247,279.38046,285.88116,101686.09,18660544.0,288.0956,0.2043864,0.0,-4.65616,2.4920883,277.06738,279.1378,283.1984,102084.63,17161152.0,283.7534,0.5037384,0.0,-2.2097893,-0.48602042,372.88248,278.11386,283.29108,101988.22,15627968.0,283.12057,0.26010513,0.0,0.69304276,-1.0774103
2012-03-25,365.77307,279.40796,287.32645,99883.07,19073600.0,287.22293,0.29618835,0.00023794174,-0.4823729,0.047698975,255.85118,281.0665,285.74228,102178.87,18787072.0,286.83383,0.074401855,0.0,-4.2582517,-1.007721,286.38242,277.19473,281.48544,102567.32,16359232.0,280.95535,0.74623233,0.0,-2.4926674,-1.4693502,443.03348,276.8296,281.75116,102275.49,14779712.0,281.45868,0.262338,0.0,1.3060793,-1.9444479
2012-03-26,576.6294,278.32898,288.2284,100158.945,20396544.0,288.37366,0.1544164,0.0,-0.2360125,-0.47237587,342.48093,281.86584,285.82507,102336.78,18363200.0,286.8761,0.5550588,0.0,-4.9920754,-1.5398401,301.43927,276.52527,282.03357,102838.195,17758336.0,282.93298,0.047462463,0.0,-2.994354,-1.1477503,348.74136,272.8691,280.16336,102735.74,16827776.0,280.27292,0.29610315,0.0,0.86083,-0.10771116
2012-03-27,564.75183,277.03848,288.46854,100134.72,20712448.0,288.64682,0.0026868184,0.0,0.1714948,0.14685185,324.25964,279.62393,285.42606,102413.34,19642048.0,286.84653,0.011428833,0.0,-4.938816,-1.5564766,258.6659,274.96548,281.88162,102841.22,18142912.0,283.10086,0.0139757795,0.0,-2.5473366,-0.94095737,401.42892,278.9112,282.8891,102250.43,15934016.0,283.295,0.4575882,0.0,2.9718285,-1.6197497
2012-03-28,342.44864,275.93094,288.13333,99959.57,21074176.0,288.03885,0.0026054382,0.0,-0.528415,0.77543324,253.03722,280.60526,284.97366,102372.945,19713408.0,285.57382,0.0035146077,0.0,-3.8084443,-2.5519187,224.0945,275.5964,283.0245,102475.28,18266688.0,284.42435,0.0,0.0,-0.19255893,-1.615151,801.8315,277.30725,284.52475,101644.945,16619904.0,285.44354,0.3730049,0.0,4.8841825,-1.1093731
2012-03-29,506.67136,277.34735,288.84848,99294.07,21469824.0,288.81714,0.00032170615,0.0,2.8638566,-0.76569366,320.22864,279.58792,284.5685,102158.12,19992192.0,285.12906,0.0042406716,0.0,-3.180577,-3.5898716,347.5828,278.20956,283.8973,102005.195,18129152.0,284.89023,0.30900574,0.0,1.2089901,-2.2547886,1217.9735,276.62372,280.18994,100618.695,4972032.0,281.0507,0.86867523,0.0020718575,6.2531796,-3.0947545
2012-03-30,329.7014,279.19876,289.512,98580.9,21791232.0,289.1001,0.09444936,0.0,-0.5165418,0.1574262,225.03731,280.64505,284.5613,101814.81,19695424.0,284.81534,0.008228302,0.0,-1.5298882,-2.8707314,432.18835,279.8595,283.832,101617.73,14810880.0,283.3142,0.6051674,0.0,1.1852812,-1.612105,1160.1649,276.547,280.5107,100181.98,6124672.0,280.94458,0.8660596,0.00067949295,5.6995225,-2.3388302
2012-03-31,325.07272,280.34882,288.6861,98340.21,21921856.0,288.90457,0.09006628,0.0,1.3977032,0.5096404,567.03107,280.37778,283.74332,101208.164,14373760.0,283.0179,0.7510541,0.0,-3.0558288,-4.1206493,819.2707,276.77762,280.3383,101222.414,6345920.0,280.8532,0.8055789,0.0,-0.7770608,-3.4366894,1358.2134,273.97147,277.87784,99803.914,12797952.0,278.34506,0.57862216,0.004142761,5.8507876,-3.328413
2012-04-01,423.37997,280.65552,288.73776,98188.27,22044224.0,287.89493,0.0035311382,0.0,0.15463702,-0.24209404,775.2237,275.71494,282.41428,101139.15,19592320.0,281.26935,0.23935191,0.0,-5.9293475,-3.1254356,506.57266,273.41586,280.29352,101271.85,16078976.0,279.17453,0.4848086,0.0,0.38054848,-1.25837,995.2862,272.33334,278.13214,100472.69,15256192.0,277.96994,0.56708527,0.00092458725,5.5737042,-0.2632936
2012-04-02,632.7707,282.5782,286.8451,98483.53,15096384.0,286.30817,0.7625186,0.00024604797,-3.0970478,1.5062065,584.42694,276.73102,282.36755,100458.07,19079808.0,280.91104,0.21162541,0.0,-1.8673115,-3.3795764,512.12225,274.82477,281.3879,100307.32,16286848.0,280.92593,0.53909427,0.0,1.2431215,-1.0639433,1062.7056,273.10007,278.46756,100100.03,8742912.0,278.49078,0.9835434,0.0012054443,4.686481,-1.3824247
